time;DBD;HPG;VNM;ACB;;;;;;;;;;;;;
21/08/2024;0,017369093;0,013488372;-0,003888141;0,012413108;;;;;;;;;;;;;
22/08/2024;-0,007280944;-0,015144562;-0,014562378;0;;;;;;;;;;;;;
23/08/2024;0;0,011649581;0,00944546;0,001961746;;;;;;;;;;;;;
26/08/2024;0,002276176;-0,001842469;-0,020072442;0;;;;;;;;;;;;;
27/08/2024;-0,004794348;-0,009690817;0,001386108;0;;;;;;;;;;;;;
28/08/2024;0,006085193;-0,001863933;0,005382959;0,001957905;;;;;;;;;;;;;
29/08/2024;0,001260081;-0,004201681;-0,005354138;0,006350757;;;;;;;;;;;;;
30/08/2024;0;-0,003750586;0,005382959;0,005825243;;;;;;;;;;;;;
04/09/2024;-0,00729927;-0,009882353;0,005354138;-0,005791506;;;;;;;;;;;;;
05/09/2024;0,002535497;-0,008079848;0,005477785;-0,00631068;;;;;;;;;;;;;
06/09/2024;-0,002529084;0,014374701;0,009382567;0,003908158;;;;;;;;;;;;;
09/09/2024;-0,001267748;0,007557865;-0,007946027;-0,005839416;;;;;;;;;;;;;
10/09/2024;0;-0,01734646;0,001360133;-0,008321096;;;;;;;;;;;;;
11/09/2024;0,020817466;0,007633588;-0,004074857;-0,003948667;;;;;;;;;;;;;
12/09/2024;0,027605073;-0,009469697;0,001363843;0,012388503;;;;;;;;;;;;;
13/09/2024;0;-0,004302103;-0,024061743;-0,001957905;;;;;;;;;;;;;
16/09/2024;-0,028073572;-0,005760922;-0,013800589;-0,010299166;;;;;;;;;;;;;
17/09/2024;0,008466135;0,015934331;0,02091195;0,014370664;;;;;;;;;;;;;
18/09/2024;-0,007160494;-0,005703422;-0,001386108;0,006350757;;;;;;;;;;;;;
19/09/2024;0;0,005736138;0;0,005825243;;;;;;;;;;;;;
20/09/2024;0,022879881;0,015684411;-0,008173967;0,034266409;;;;;;;;;;;;;
23/09/2024;0,008023341;0,002339729;0,002798943;0;;;;;;;;;;;;;
24/09/2024;0,029184756;0,005602241;-0,002170879;0,006066262;;;;;;;;;;;;;
25/09/2024;0,001171783;0,013463324;-0,00994561;0,015306122;;;;;;;;;;;;;
26/09/2024;-0,004447566;-0,005497022;0,015696123;-0,007766103;;;;;;;;;;;;;
27/09/2024;0,016929226;0;0,004326997;-0,003683241;;;;;;;;;;;;;
30/09/2024;0,003236994;0,011515431;-0,012617326;-0,006007394;;;;;;;;;;;;;
01/10/2024;0,006683568;0,015027322;0;0;;;;;;;;;;;;;
02/10/2024;0,004578755;-0,016599372;0;0,0023245;;;;;;;;;;;;;
03/10/2024;-0,011166819;-0,004105839;0,002805049;-0,004174397;;;;;;;;;;;;;
04/10/2024;-0,004378889;0;-0,025641026;-0,011644155;;;;;;;;;;;;;
07/10/2024;0,00787037;0,007787448;-0,020414673;0,001885014;;;;;;;;;;;;;
08/10/2024;0,069820854;0,020909091;0,016444155;0,002351834;;;;;;;;;;;;;
09/10/2024;0,014383856;0,020480855;-0,005926638;0,029094322;;;;;;;;;;;;;
10/10/2024;-0,040846561;-0,009162304;-0,001450209;-0,001823985;;;;;;;;;;;;;
11/10/2024;0,01059135;0,001761339;0;-0,003654637;;;;;;;;;;;;;
14/10/2024;0,042139738;-0,009230769;-0,007422947;-0,005960569;;;;;;;;;;;;;
15/10/2024;-0,016132411;0,003549246;-0,006015282;-0,003690037;;;;;;;;;;;;;
16/10/2024;0,026831346;-0,001768347;0,010631338;-0,004166667;;;;;;;;;;;;;
17/10/2024;-0,00808793;0,005757307;0,001456546;0,015806602;;;;;;;;;;;;;
18/10/2024;-0,012126281;-0,011008366;-0,003070459;-0,001830664;;;;;;;;;;;;;
21/10/2024;-0,017354497;-0,007569012;-0,001458907;-0,011462632;;;;;;;;;;;;;
22/10/2024;0,006245962;-0,003589053;0;-0,015769944;;;;;;;;;;;;;
23/10/2024;-0,009203767;-0,00765421;0;0;;;;;;;;;;;;;
24/10/2024;0,02073882;0;0,016396104;-0,015551367;;;;;;;;;;;;;
25/10/2024;0,024550265;0;-0,005909599;-0,004308281;;;;;;;;;;;;;
28/10/2024;0;0,011343013;-0,011728792;0,010096154;;;;;;;;;;;;;
29/10/2024;-0,017971493;0,011215792;-0,002926353;0,001903855;;;;;;;;;;;;;
30/10/2024;0,008203618;-0,001774623;-0,01043535;-0,003800475;;;;;;;;;;;;;
31/10/2024;-0,003129564;-0,003555556;-0,003130664;0,011921793;;;;;;;;;;;;;
01/11/2024;0,007115948;-0,01338091;-0,00446281;-0,019792648;;;;;;;;;;;;;
04/11/2024;-0,023067332;-0,009041591;-0,002988544;-0,005769231;;;;;;;;;;;;;
05/11/2024;0,007232504;0,00729927;-0,001665279;0;;;;;;;;;;;;;
06/11/2024;0,010137276;0,017210145;0,004670559;0,014023211;;;;;;;;;;;;;
07/11/2024;-0,010035543;0;0,001494272;0;;;;;;;;;;;;;
08/11/2024;-0,008236536;0,001780944;-0,002984085;-0,008106819;;;;;;;;;;;;;
11/11/2024;-0,006175468;0,025777778;-0,007648819;-0,001923077;;;;;;;;;;;;;
12/11/2024;-0,008142276;-0,006932409;-0,004524129;0;;;;;;;;;;;;;
13/11/2024;0,009289263;-0,016579407;0,001514896;0,001926782;;;;;;;;;;;;;
14/11/2024;-0,004066781;-0,027506655;0;-0,013942308;;;;;;;;;;;;;
15/11/2024;-0,005157963;-0,015510949;-0,02;-0,005850804;;;;;;;;;;;;;
18/11/2024;-0,006264852;-0,003707136;-0,00788887;0,003923492;;;;;;;;;;;;;
19/11/2024;-0,014782609;-0,013488372;-0,003111495;-0,008304836;;;;;;;;;;;;;
20/11/2024;0,006398941;0,005657709;0,009537021;0,008374384;;;;;;;;;;;;;
21/11/2024;0;0,009845288;0,004637582;0,014167074;;;;;;;;;;;;;
22/11/2024;0,04012278;0,009749304;0,006325868;0,00433526;;;;;;;;;;;;;
25/11/2024;-0,00084317;0,007816092;0;-0,002398082;;;;;;;;;;;;;
26/11/2024;-0,004219409;0,001824818;0,00764526;0,004326923;;;;;;;;;;;;;
27/11/2024;0,009322034;-0,001821494;-0,003034901;0,001914792;;;;;;;;;;;;;
28/11/2024;0,068849706;0,003649635;-0,00152207;0,003822265;;;;;;;;;;;;;
29/11/2024;0,068146112;0,013181818;0,00152439;0,001903855;;;;;;;;;;;;;
02/12/2024;0,021143593;0,005832212;-0,00152207;-0,001900238;;;;;;;;;;;;;
03/12/2024;0,024306806;0,003568243;-0,009315718;-0,005711566;;;;;;;;;;;;;
04/12/2024;-0,01687467;-0,011111111;-0,009403317;0,001914792;;;;;;;;;;;;;
05/12/2024;0,010370105;0,043146067;0,015878495;0,025800287;;;;;;;;;;;;;
06/12/2024;0,001592638;-0,009047824;-0,003227999;-0,001863065;;;;;;;;;;;;;
09/12/2024;0,025618375;0,00173913;0;-0,005599627;;;;;;;;;;;;;
10/12/2024;-0,004995693;0,009114583;-0,003068007;-0,006100422;;;;;;;;;;;;;
11/12/2024;-0,008310249;-0,005591398;0,004616174;0,001888574;;;;;;;;;;;;;
12/12/2024;-0,016759777;-0,008650519;0,006296801;-0,003770028;;;;;;;;;;;;;
13/12/2024;-0,029119318;-0,010907504;-0,006257399;-0,00614948;;;;;;;;;;;;;
16/12/2024;0,0246891;-0,007498897;0,012593601;0;;;;;;;;;;;;;
17/12/2024;0,013742638;0;-0,006218487;0,001903855;;;;;;;;;;;;;
18/12/2024;0,00334507;0,012888889;0,00152207;-0,001900238;;;;;;;;;;;;;
19/12/2024;-0,003333918;-0,018429136;-0,012326917;-0,013802951;;;;;;;;;;;;;
20/12/2024;0,015316901;-0,005364327;0,017267909;0;;;;;;;;;;;;;
23/12/2024;0,019941044;0,011235955;-0,009243697;0,003861004;;;;;;;;;;;;;
24/12/2024;-0,004930296;-0,011111111;-0,001526718;0,004326923;;;;;;;;;;;;;
25/12/2024;-0,03946694;0,016629213;0,001529052;0,017711824;;;;;;;;;;;;;
26/12/2024;0,00337958;-0,00530504;-0,001526718;0,004233302;;;;;;;;;;;;;
27/12/2024;-0,017018259;-0,005777778;0;0;;;;;;;;;;;;;
30/12/2024;0;-0,003576218;-0,007815155;-0,006088993;;;;;;;;;;;;;
31/12/2024;0,001623084;-0,003589053;0,001541096;0,01602262;;;;;;;;;;;;;
02/01/2025;0,024306806;0,013057181;-0,004787143;-0,007884972;;;;;;;;;;;;;
03/01/2025;-0,006679557;-0,014666667;-0,001546126;-0,019635344;;;;;;;;;;;;;
06/01/2025;-0,013625907;-0,02074876;-0,007914659;-0,011921793;;;;;;;;;;;;;
07/01/2025;0,012020093;0;-0,012833854;0,008204633;;;;;;;;;;;;;
08/01/2025;-0,003368197;0,007369876;0;0;;;;;;;;;;;;;
09/01/2025;0,020633227;-0,009144947;0,001581167;-0,001914792;;;;;;;;;;;;;
10/01/2025;0;-0,017535764;-0,00806876;-0,010071942;;;;;;;;;;;;;
13/01/2025;-0,015162077;0,013621419;0,001591512;0,001937984;;;;;;;;;;;;;
14/01/2025;0,015395505;-0,001853568;0,00335452;-0,003868472;;;;;;;;;;;;;
15/01/2025;0,025095852;0,013463324;0,001583671;0,009708738;;;;;;;;;;;;;
16/01/2025;-0,011390683;0,004122767;0,003162333;-0,001923077;;;;;;;;;;;;;
17/01/2025;0,028202923;0,00729927;0,001751313;0,00433526;;;;;;;;;;;;;
20/01/2025;-0,016223449;-0,001811594;-0,001748252;0,001918465;;;;;;;;;;;;;
21/01/2025;-0,026181571;-0,005444646;-0,001576182;-0,001914792;;;;;;;;;;;;;
22/01/2025;-0,016759777;-0,005930657;-0,003157341;-0,004316547;;;;;;;;;;;;;
23/01/2025;0,004971591;0,019274897;0,006510646;0,018304432;;;;;;;;;;;;;
24/01/2025;-0,004946996;-0,004052229;0,003146853;0,001892148;;;;;;;;;;;;;
03/02/2025;-0,008700284;-0,005424955;-0,02736145;-0,009915014;;;;;;;;;;;;;
04/02/2025;0,018986208;0,016818182;-0,004837843;0,006199332;;;;;;;;;;;;;
05/02/2025;-0,010019336;-0,001788109;0,02160605;0,005687204;;;;;;;;;;;;;
06/02/2025;0,010120739;0;-0,013041946;0,004241282;;;;;;;;;;;;;
07/02/2025;0,006855335;-0,005373936;0,001607143;0,007508212;;;;;;;;;;;;;
10/02/2025;-0,015188547;-0,046825754;-0,003209128;0,004191896;;;;;;;;;;;;;
11/02/2025;0,025704662;0,02739726;-0,003398319;0,001855288;;;;;;;;;;;;;
12/02/2025;-0,010024196;-0,009655172;0,009870782;-0,00787037;;;;;;;;;;;;;
13/02/2025;0,010125698;0,00185701;-0,004798294;0,001866542;;;;;;;;;;;;;
14/02/2025;-0,003283788;0,007877665;-0,006607143;0,001863065;;;;;;;;;;;;;
17/02/2025;0,011617826;0,00183908;-0,005033255;0,0023245;;;;;;;;;;;;;
18/02/2025;-0,00497086;0,015144562;0,005058717;-0,002319109;;;;;;;;;;;;;
19/02/2025;-0,021533161;-0,001808318;0,00826892;0,0023245;;;;;;;;;;;;;
20/02/2025;-0,003521127;0,001811594;-0,001604564;0,005565863;;;;;;;;;;;;;
21/02/2025;0;-0,003616637;0,011428571;0,009686347;;;;;;;;;;;;;
24/02/2025;-0,001590106;0,047186933;0,039194915;-0,001827318;;;;;;;;;;;;;
25/02/2025;-0,005131835;-0,006932409;-0,014101257;-0,005949657;;;;;;;;;;;;;
26/02/2025;0,011917467;0,008726003;0,003101844;-0,001841621;;;;;;;;;;;;;
27/02/2025;-0,005097557;0,025519031;-0,014258718;0,00599631;;;;;;;;;;;;;
28/02/2025;-0,008480565;-0,016026993;0;-0,004126547;;;;;;;;;;;;;
03/03/2025;0,003563792;0,001714531;0,016033461;0;;;;;;;;;;;;;
04/03/2025;-0,006924716;-0,006846384;0,004802744;0,005985267;;;;;;;;;;;;;
05/03/2025;-0,003397104;-0,010771219;-0,012632298;0;;;;;;;;;;;;;
06/03/2025;0,003408683;0,014372822;0,003284924;0,009610984;;;;;;;;;;;;;
07/03/2025;-0,003397104;0,003434951;-0,003274169;0,009519492;;;;;;;;;;;;;
10/03/2025;-0,010405454;-0,003423192;-0,003112033;-0,007633588;;;;;;;;;;;;;
11/03/2025;0;0,00729927;-0,001560874;0;;;;;;;;;;;;;
12/03/2025;0,00688905;-0,012361466;-0,00330033;-0,005882353;;;;;;;;;;;;;
13/03/2025;0;-0,003884333;-0,003136982;-0,007282658;;;;;;;;;;;;;
14/03/2025;-0,006841916;-0,005199307;0,001573427;-0,004126547;;;;;;;;;;;;;
17/03/2025;-0,003444525;0,010888502;0,014487694;0,007826888;;;;;;;;;;;;;
18/03/2025;-0,001819174;-0,009047824;-0,007914659;0,003654637;;;;;;;;;;;;;
19/03/2025;0,026426098;-0,012608696;-0,003295179;-0,003641329;;;;;;;;;;;;;
20/03/2025;-0,003551136;-0,003963012;-0,008004176;0,001827318;;;;;;;;;;;;;
21/03/2025;-0,003385602;0;-0,00806876;-0,005471956;;;;;;;;;;;;;
24/03/2025;-0,037904524;0;0,001591512;0,009628611;;;;;;;;;;;;;
25/03/2025;-0,018026389;0,002210433;0;-0,002270663;;;;;;;;;;;;;
26/03/2025;0,012869039;0,012792236;-0,003177966;-0,005461994;;;;;;;;;;;;;
27/03/2025;0;-0,00174216;-0,001594049;-0,005949657;;;;;;;;;;;;;
28/03/2025;-0,01083707;-0,013089005;-0,01312755;-0,001841621;;;;;;;;;;;;;
31/03/2025;-0,016433699;-0,014588859;0,005033255;0,001845018;;;;;;;;;;;;;
01/04/2025;0;0,009421265;0,00321946;0,001841621;;;;;;;;;;;;;
02/04/2025;-0,00921836;0,009333333;-0,004991977;-0,003676471;;;;;;;;;;;;;
03/04/2025;-0,069199457;-0,07001321;-0,066117183;-0,069188192;;;;;;;;;;;;;
04/04/2025;-0,036026656;-0,029356061;0,035495012;-0,014866204;;;;;;;;;;;;;
08/04/2025;-0,06977749;-0,069268293;-0,068371317;-0,068913481;;;;;;;;;;;;;
09/04/2025;0,02554575;-0,069706499;-0,045942721;-0,016207455;;;;;;;;;;;;;
10/04/2025;0,069972826;0,068169014;0,069209923;0,069192751;;;;;;;;;;;;;
11/04/2025;0,020529101;0,068037975;0,034314681;0,066255778;;;;;;;;;;;;;
14/04/2025;0,003940274;0,042962963;-0,010556079;-0,001926782;;;;;;;;;;;;;
15/04/2025;-0,002065689;0,019886364;-0,010478186;-0,027992278;;;;;;;;;;;;;
16/04/2025;-0,014903747;-0,013463324;-0,005390836;0,007944389;;;;;;;;;;;;;
17/04/2025;-0,003992435;0;0;0;;;;;;;;;;;;;
18/04/2025;0,013080169;-0,001882353;0,010840108;0,008374384;;;;;;;;;;;;;
21/04/2025;-0,00603915;-0,01980198;0,001723478;-0,016121153;;;;;;;;;;;;;
22/04/2025;-0,040435785;0,003848004;-0,012425922;0;;;;;;;;;;;;;
23/04/2025;0,008515284;0,020124581;0,007162214;0,020357498;;;;;;;;;;;;;
24/04/2025;0;0,001878816;-0,001729771;-0,018004866;;;;;;;;;;;;;
25/04/2025;-0,001082485;0,004219409;0,035425491;-0,010406343;;;;;;;;;;;;;
28/04/2025;0,00520156;-0,002334267;-0,013573819;0,002003005;;;;;;;;;;;;;
29/04/2025;0,029107374;-0,005615349;0,001696513;0,003998001;;;;;;;;;;;;;
05/05/2025;0,01822753;0,008;-0,01223184;0;;;;;;;;;;;;;
06/05/2025;0,003909465;-0,009803922;0;-0,00199104;;;;;;;;;;;;;
07/05/2025;-0,00184464;-0,001885903;0,005334349;0;;;;;;;;;;;;;
08/05/2025;0,011909651;0,011809164;0,003411029;0,006483791;;;;;;;;;;;;;
09/05/2025;-0,009943182;-0,002334267;0,005288008;0;;;;;;;;;;;;;
12/05/2025;-0,005943841;-0,009358914;0,015592711;0,010406343;;;;;;;;;;;;;
13/05/2025;-0,008865979;0,015588096;-0,001664817;0,007846984;;;;;;;;;;;;;
14/05/2025;0,00104015;0,013488372;-0,005373356;0,008272506;;;;;;;;;;;;;
15/05/2025;-0,003117207;0;0,010804769;0,030405405;;;;;;;;;;;;;
16/05/2025;0,013133208;-0,013308857;-0,010689274;-0,004215457;;;;;;;;;;;;;
19/05/2025;0,008024691;-0,006046512;-0,003539493;-0,001881468;;;;;;;;;;;;;
20/05/2025;0,011839151;0;-0,001682557;0,00801131;;;;;;;;;;;;;
21/05/2025;-0,002017349;0,004211511;-0,008988764;0,001870033;;;;;;;;;;;;;
22/05/2025;-0,00970285;-0,004193849;-0,00718065;-0,003733084;;;;;;;;;;;;;
23/05/2025;0,01367626;-0,001871783;0,005329273;0,011709602;;;;;;;;;;;;;
26/05/2025;0,00583971;-0,001875293;0,007194245;-0,00462963;;;;;;;;;;;;;
27/05/2025;0,003803804;0;-0,005263158;-0,002325581;;;;;;;;;;;;;
28/05/2025;0;0,001878816;-0,003590325;-0,002331002;;;;;;;;;;;;;
29/05/2025;0,003988831;-0,001875293;-0,001896454;-0,004672897;;;;;;;;;;;;;
30/05/2025;-0,003972984;0,007984969;-0,003610108;-0,009389671;;;;;;;;;;;;;
02/06/2025;0,011567611;-0,007921715;-0,00553013;0;;;;;;;;;;;;;
03/06/2025;0,020899054;0,017848755;0,016490892;0,007109005;;;;;;;;;;;;;
04/06/2025;0,042873696;-0,002307337;0,025278249;-0,007058824;;;;;;;;;;;;;
05/06/2025;-0,032037037;-0,007400555;-0,01048758;-0,004739336;;;;;;;;;;;;;
06/06/2025;-0,009374402;0,011649581;-0,017850502;0;;;;;;;;;;;;;
09/06/2025;0,001931248;0,009672962;0;-0,002380952;;;;;;;;;;;;;
10/06/2025;0,003662298;-0,004105839;0;0;;;;;;;;;;;;;
11/06/2025;-0,003648934;-0,003664682;-0,0017039;0;;;;;;;;;;;;;
12/06/2025;0,005589823;0,026666667;0,012706239;0,00477327;;;;;;;;;;;;;
13/06/2025;0,00920069;-0,014778325;-0,007303371;0;;;;;;;;;;;;;
16/06/2025;0,011016144;0,013181818;0,014525561;0,011876485;;;;;;;;;;;;;
17/06/2025;-0,005448056;0,003589053;-0,001859427;-0,004694836;;;;;;;;;;;;;
18/06/2025;0,001888931;0,011175682;-0,003539493;0,004716981;;;;;;;;;;;;;
19/06/2025;0,003582202;-0,008841733;0,001869508;0;;;;;;;;;;;;;
20/06/2025;0,023482998;0,003568243;0,008770293;0,007042254;;;;;;;;;;;;;
23/06/2025;0,003671072;-0,005777778;-0,012208657;-0,004662005;;;;;;;;;;;;;
24/06/2025;-0,014264813;0,005811354;0,008801498;-0,00234192;;;;;;;;;;;;;
25/06/2025;0,005380334;0,007555556;0,007239651;-0,002347418;;;;;;;;;;;;;
26/06/2025;-0,001660823;0,005734451;-0,007187615;-0,002352941;;;;;;;;;;;;;
27/06/2025;-0,001848429;0,002192982;0,024874698;0;;;;;;;;;;;;;
30/06/2025;-0,005555556;-0,006564551;0,003441406;0,004716981;;;;;;;;;;;;;
01/07/2025;0,009310987;-0,002202643;-0,00866426;0;;;;;;;;;;;;;
02/07/2025;0,001845018;0,011037528;0,003641661;0;;;;;;;;;;;;;
03/07/2025;0,003683241;0,008733624;-0,003628447;0,004694836;;;;;;;;;;;;;
04/07/2025;0;0,006493506;0,005280408;0,021028037;;;;;;;;;;;;;
07/07/2025;-0,003669725;0,015053763;0,001811266;0,018306636;;;;;;;;;;;;;
08/07/2025;-0,001841621;0,046610169;0,018983909;0;;;;;;;;;;;;;
09/07/2025;0,003690037;0,002024291;0,020227111;0,008988764;;;;;;;;;;;;;
10/07/2025;0,005514706;0,016161616;-0,008173913;0,004454343;;;;;;;;;;;;;
11/07/2025;-0,001828154;0,033797217;0,001578117;0,006651885;;;;;;;;;;;;;
14/07/2025;0,003663004;-0,009615385;0,008403361;0;;;;;;;;;;;;;
15/07/2025;0,020072993;-0,009708738;-0,003298611;-0,011013216;;;;;;;;;;;;;
16/07/2025;-0,010733453;0,023529412;0;0;;;;;;;;;;;;;
17/07/2025;-0,003616637;-0,003831418;0;0;;;;;;;;;;;;;
18/07/2025;0,003629764;-0,003846154;0,001567671;0,008908686;;;;;;;;;;;;;
21/07/2025;-0,005424955;0,011583012;-0,003304348;0,008830022;;;;;;;;;;;;;
22/07/2025;0,001818182;0,009541985;0,003315303;0,002188184;;;;;;;;;;;;;
23/07/2025;0,003629764;-0,001890359;0,025043478;0,004366812;;;;;;;;;;;;;
24/07/2025;-0,003616637;-0,015151515;0,032405836;0,008695652;;;;;;;;;;;;;
25/07/2025;-0,001814882;0,001923077;-0,00788825;0,017241379;;;;;;;;;;;;;
28/07/2025;0,023636364;0,011516315;0,001490807;0,01059322;;;;;;;;;;;;;
29/07/2025;-0,019538188;-0,037950664;-0,001488587;-0,046121593;;;;;;;;;;;;;
30/07/2025;0,005434783;0,001972387;-0,00480371;0,010989011;;;;;;;;;;;;;
31/07/2025;-0,003603604;-0,017716535;-0,026964048;0;;;;;;;;;;;;;
01/08/2025;0;0,008016032;-0,01967157;0;;;;;;;;;;;;;
04/08/2025;-0,001808318;0,005964215;0,006630605;0,013043478;;;;;;;;;;;;;
05/08/2025;-0,007246377;0,043478261;-0,004853527;0,006437768;;;;;;;;;;;;;
06/08/2025;0,00729927;0,026515152;0,019857168;0,031982942;;;;;;;;;;;;;
07/08/2025;-0,005434783;0,051660517;-0,006490179;0,008264463;;;;;;;;;;;;;
08/08/2025;-0,001821494;-0,01754386;-0,001547189;-0,006147541;;;;;;;;;;;;;
11/08/2025;0;0,005357143;0,011363636;0,006185567;;;;;;;;;;;;;
12/08/2025;-0,001824818;0,012433393;0,004937011;-0,006147541;;;;;;;;;;;;;
13/08/2025;0,014625229;-0,014035088;-0,011350161;0,010309278;;;;;;;;;;;;;
14/08/2025;-0,009009009;0,003558719;0,009938314;0,069387755;;;;;;;;;;;;;
15/08/2025;-0,001818182;-0,007092199;-0,011367492;0,013358779;;;;;;;;;;;;;
18/08/2025;-0,003642987;0,014285714;-0,004976832;0,018832392;;;;;;;;;;;;;
19/08/2025;0,001828154;-0,008802817;-0,003276992;0,051756007;;;;;;;;;;;;;
20/08/2025;-0,001824818;-0,026642984;-0,008305935;-0,015817223;;;;;;;;;;;;;
21/08/2025;0;0;0,001744896;0,051785714;;;;;;;;;;;;;
22/08/2025;-0,003656307;-0,051094891;-0,023340881;-0,054329372;;;;;;;;;;;;;
25/08/2025;-0,018348624;-0,001923077;0;-0,059245961;;;;;;;;;;;;;
26/08/2025;-0,01682243;0,048169557;0,017121455;0,04389313;;;;;;;;;;;;;
27/08/2025;0,003802281;-0,016544118;0,013326319;0,010968921;;;;;;;;;;;;;
28/08/2025;0,003787879;0,013084112;0,008305935;-0,003616637;;;;;;;;;;;;;
29/08/2025;0;0,014760148;-0,011498198;0,00907441;;;;;;;;;;;;;
03/09/2025;0;0,023636364;0,019791667;-0,010791367;;;;;;;;;;;;;
04/09/2025;0,005660377;0,060390764;0,004937011;0,005454545;;;;;;;;;;;;;
05/09/2025;0,001876173;-0,035175879;-0,014568863;-0,018083183;;;;;;;;;;;;;
08/09/2025;-0,001872659;0,003472222;-0,004813478;-0,022099448;;;;;;;;;;;;;
09/09/2025;-0,00750469;-0,001730104;-0,005009501;0;;;;;;;;;;;;;
10/09/2025;0,011342155;0;-0,008333333;0;;;;;;;;;;;;;
11/09/2025;0,005607477;0,010398614;0,023459384;-0,013182674;;;;;;;;;;;;;
12/09/2025;0;0,02915952;0,032671912;0,003816794;;;;;;;;;;;;;
15/09/2025;0,003717472;0,011666667;-0,001656452;0,003802281;;;;;;;;;;;;;
16/09/2025;0,003703704;-0,013179572;0,025385764;0;;;;;;;;;;;;;
17/09/2025;-0,001845018;-0,025041736;0,006148867;-0,009469697;;;;;;;;;;;;;
18/09/2025;0;-0,001712329;-0,022997748;-0,022944551;;;;;;;;;;;;;
19/09/2025;0;0,003430532;-0,025185185;-0,007827789;;;;;;;;;;;;;
22/09/2025;-0,003696858;-0,029059829;-0,009625127;-0,007889546;;;;;;;;;;;;;
23/09/2025;0,001855288;0,008802817;0,003239557;0,007952286;;;;;;;;;;;;;
24/09/2025;0;0,013961606;0,006458192;0,025641026;;;;;;;;;;;;;
25/09/2025;0,007407407;-0,008605852;-0,00810537;-0,013461538;;;;;;;;;;;;;
26/09/2025;-0,014705882;-0,008680556;-0,006469186;0;;;;;;;;;;;;;
29/09/2025;0,003731343;0,001751313;-0,013022618;-0,001949318;;;;;;;;;;;;;
30/09/2025;0,001858736;-0,015734266;-0,005034722;-0,00390625;;;;;;;;;;;;;
01/10/2025;0,001855288;0,005328597;0,035072413;0,011764706;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
